zona,atraccion,tiempo_espera,abierta,ultima_actualizacion,fecha,hora,dia_semana,timestamp,mes,fin_de_semana,temperatura,humedad,sensacion_termica,codigo_clima,festivo
Cartoon Village,Scooby-Doo's Tea Party Mistery,0,False,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
Cartoon Village,Tom & Jerry Picnic en el Parque,5,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
Cartoon Village,Wile E. Coyote Zona de Explosión,0,False,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
DC Super Heroes World,Batman Gotham City Escape,15,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
DC Super Heroes World,La Venganza del Enigma,5,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
DC Super Heroes World,Lex Luthor Invertatron,0,False,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
DC Super Heroes World,Shadows of Arkham,5,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
DC Super Heroes World,Superman La Atracción de Acero,5,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
DC Super Heroes World,The Joker Coches de Choque,10,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
Movie World Studios,Cine Tour,5,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
Movie World Studios,Hotel Embrujado,5,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
Movie World Studios,Oso Yogui,0,False,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
Movie World Studios,Stunt Fall,999,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
Old West Territory,Cataratas Salvajes,0,False,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
Old West Territory,Coaster Express,5,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
Old West Territory,Los Carros de la Mina,5,True,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
Old West Territory,Río Bravo,0,False,2025-10-22 10:50:10+00:00,2025-10-22,10:50,Miércoles,2025-10-22 10:50:10,10,False,17.8,75,16.6,2,False
Cartoon Village,A Toda Máquina,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Academia de Pilotos Baby Looney Tunes,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Cartoon Carousel,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Convoy de Camiones,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Emergencias Pato Lucas,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Escuela de Conducción Yabba-Dabba-Doo,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,He Visto un Lindo Gatito,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,La Aventura de Scooby-Doo,20,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,La Captura de Gossamer,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Marvin el Marciano Cohetes Espaciales,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Pato Lucas Coches Locos,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Piolín y Silvestre Paseo en Autobús,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Rápidos ACME,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Scooby-Doo's Tea Party Mistery,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Tom & Jerry Picnic en el Parque,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Wile E. Coyote Zona de Explosión,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Batman Gotham City Escape,20,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,La Venganza del Enigma,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Lex Luthor Invertatron,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Shadows of Arkham,10,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Superman La Atracción de Acero,20,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Movie World Studios,Cine Tour,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Movie World Studios,Hotel Embrujado,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Movie World Studios,Oso Yogui,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Movie World Studios,Stunt Fall,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Old West Territory,Cataratas Salvajes,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Old West Territory,Coaster Express,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Old West Territory,Los Carros de la Mina,5,True,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Old West Territory,Río Bravo,0,False,2025-10-22 11:05:13+00:00,2025-10-22,11:05,Miércoles,2025-10-22 11:05:13,10,False,18.8,68,17.3,2,False
Cartoon Village,A Toda Máquina,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Academia de Pilotos Baby Looney Tunes,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Cartoon Carousel,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Convoy de Camiones,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Correcaminos Bip Bip,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Emergencias Pato Lucas,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Escuela de Conducción Yabba-Dabba-Doo,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,He Visto un Lindo Gatito,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,La Aventura de Scooby-Doo,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,La Captura de Gossamer,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Marvin el Marciano Cohetes Espaciales,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Pato Lucas Coches Locos,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Piolín y Silvestre Paseo en Autobús,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Rápidos ACME,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Scooby-Doo's Tea Party Mistery,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Tom & Jerry Picnic en el Parque,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Wile E. Coyote Zona de Explosión,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Batman Gotham City Escape,20,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,La Venganza del Enigma,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Lex Luthor Invertatron,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Shadows of Arkham,10,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Superman La Atracción de Acero,20,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Movie World Studios,Cine Tour,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Movie World Studios,Hotel Embrujado,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Movie World Studios,Oso Yogui,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Movie World Studios,Stunt Fall,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Old West Territory,Cataratas Salvajes,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Old West Territory,Coaster Express,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Old West Territory,Los Carros de la Mina,5,True,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Old West Territory,Río Bravo,0,False,2025-10-22 11:20:09+00:00,2025-10-22,11:20,Miércoles,2025-10-22 11:20:09,10,False,18.8,68,17.3,2,False
Cartoon Village,A Toda Máquina,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Academia de Pilotos Baby Looney Tunes,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Cartoon Carousel,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Convoy de Camiones,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Correcaminos Bip Bip,10,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Emergencias Pato Lucas,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Escuela de Conducción Yabba-Dabba-Doo,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,He Visto un Lindo Gatito,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,La Aventura de Scooby-Doo,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,La Captura de Gossamer,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Marvin el Marciano Cohetes Espaciales,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Pato Lucas Coches Locos,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Piolín y Silvestre Paseo en Autobús,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Rápidos ACME,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Scooby-Doo's Tea Party Mistery,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Tom & Jerry Picnic en el Parque,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,Wile E. Coyote Zona de Explosión,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Batman Gotham City Escape,25,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,La Venganza del Enigma,10,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Lex Luthor Invertatron,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Shadows of Arkham,10,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Superman La Atracción de Acero,20,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Movie World Studios,Cine Tour,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Movie World Studios,Hotel Embrujado,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Movie World Studios,Oso Yogui,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Movie World Studios,Stunt Fall,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Old West Territory,Cataratas Salvajes,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Old West Territory,Coaster Express,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Old West Territory,Los Carros de la Mina,5,True,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Old West Territory,Río Bravo,0,False,2025-10-22 11:35:13+00:00,2025-10-22,11:35,Miércoles,2025-10-22 11:35:13,10,False,18.8,68,17.3,2,False
Cartoon Village,A Toda Máquina,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Academia de Pilotos Baby Looney Tunes,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Cartoon Carousel,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Convoy de Camiones,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Correcaminos Bip Bip,10,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Emergencias Pato Lucas,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Escuela de Conducción Yabba-Dabba-Doo,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,He Visto un Lindo Gatito,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,La Aventura de Scooby-Doo,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,La Captura de Gossamer,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Looney Tunes Correo Aéreo,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Marvin el Marciano Cohetes Espaciales,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Pato Lucas Coches Locos,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Piolín y Silvestre Paseo en Autobús,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Rápidos ACME,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Scooby-Doo's Tea Party Mistery,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Tom & Jerry Picnic en el Parque,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,Wile E. Coyote Zona de Explosión,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Batman Gotham City Escape,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,La Venganza del Enigma,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Lex Luthor Invertatron,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Mr. Freeze Fábrica de Hielo,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Shadows of Arkham,10,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,Superman La Atracción de Acero,20,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
DC Super Heroes World,The Joker Coches de Choque,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Movie World Studios,Cine Tour,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Movie World Studios,Hotel Embrujado,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Movie World Studios,Oso Yogui,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Movie World Studios,Stunt Fall,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Old West Territory,Cataratas Salvajes,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Old West Territory,Coaster Express,10,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Old West Territory,Los Carros de la Mina,5,True,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Old West Territory,Río Bravo,0,False,2025-10-22 11:50:09+00:00,2025-10-22,11:50,Miércoles,2025-10-22 11:50:09,10,False,18.8,68,17.3,2,False
Cartoon Village,A Toda Máquina,5,True,2025-10-22 12:05:14+00:00,2025-10-22,12:05,Miércoles,2025-10-22 12:05:14,10,False,20.2,61,18.3,1,False
Cartoon Village,Academia de Pilotos Baby Looney Tunes,0,False,2025-10-22 12:05:14+00:00,2025-10-22,12:05,Miércoles,2025-10-22 12:05:14,10,False,20.2,61,18.3,1,False
Cartoon Village,Cartoon Carousel,5,True,2025-10-22 12:05:14+00:00,2025-10-22,12:05,Miércoles,2025-10-22 12:05:14,10,False,20.2,61,18.3,1,False
Cartoon Village,Convoy de Camiones,0,False,2025-10-22 12:05:14+00:00,2025-10-22,12:05,Miércoles,2025-10-22 12:05:14,10,False,20.2,61,18.3,1,False
